%RecordDate (EST)	InstrumentID	Height	AHD Level
%day month year hour min Height AHD_level

18 9 20 16 54		0.679846942	-0.330153058
18 9 20 17 00		0.718518496	-0.291481504
18 9 20 17 06		0.766760528	-0.243239472
18 9 20 17 12		0.802121401	-0.207878599
18 9 20 17 18		0.839541078	-0.170458922
18 9 20 17 24		0.877719581	-0.132280419
18 9 20 17 30		0.923004866	-0.086995134
18 9 20 17 36		0.958615839	-0.051384161
18 9 20 17 42		1.005494833	-0.004505167
18 9 20 17 48		1.054877281	0.044877281
18 9 20 17 54		1.095148683	0.085148683
18 9 20 18 00		1.133681059	0.123681059
18 9 20 18 06		1.169709682	0.159709682
18 9 20 18 12		1.223404646	0.213404646
18 9 20 18 18		1.268614292	0.258614292
18 9 20 18 24		1.312572002	0.302572002
18 9 20 18 30		1.334341884	0.324341884
18 9 20 18 36		1.363275886	0.353275886
18 9 20 18 42		1.403269172	0.393269172
18 9 20 18 48		1.441592693	0.431592693
18 9 20 18 54		1.462875962	0.452875962
18 9 20 19 00		1.500086904	0.490086904
18 9 20 19 06		1.536602497	0.526602497
18 9 20 19 12		1.567553401	0.557553401
18 9 20 19 18		1.593079567	0.583079567
18 9 20 19 24		1.632933378	0.622933378
18 9 20 19 30		1.657416344	0.647416344
18 9 20 19 36		1.689132333	0.679132333
18 9 20 19 42		1.715840816	0.705840816
18 9 20 19 48		1.743522882	0.733522882
18 9 20 19 54		1.76793611	0.75793611
18 9 20 20 00		1.794852972	0.784852972
18 9 20 20 06		1.809528828	0.799528828
18 9 20 20 12		1.823483229	0.813483229
18 9 20 20 18		1.8338027	0.8238027
18 9 20 20 24		1.839297652	0.829297652
18 9 20 20 30		1.857321858	0.847321858
18 9 20 20 36		1.859050274	0.849050274
18 9 20 20 42		1.856268525	0.846268525
18 9 20 20 48		1.860372066	0.850372066
18 9 20 20 54		1.871709228	0.861709228
18 9 20 21 00		1.884020329	0.874020329
18 9 20 21 06		1.89222765	0.88222765
18 9 20 21 12		1.885411143	0.875411143
18 9 20 21 18		1.887080312	0.877080312
18 9 20 21 24		1.889515042	0.879515042
18 9 20 21 30		1.886315465	0.876315465
18 9 20 21 36		1.864189386	0.854189386
18 9 20 21 42		1.835194111	0.825194111
18 9 20 21 48		1.792766333	0.782766333
18 9 20 21 54		1.764249444	0.754249444
18 9 20 22 00		1.746374607	0.736374607
18 9 20 22 06		1.720709324	0.710709324
18 9 20 22 12		1.693166614	0.683166614
18 9 20 22 18		1.65769434	0.64769434
18 9 20 22 24		1.631750703	0.621750703
18 9 20 22 30		1.614153981	0.604153981
18 9 20 22 36		1.582646489	0.572646489
18 9 20 22 42		1.549469709	0.539469709
18 9 20 22 48		1.51323235	0.50323235
18 9 20 22 54		1.474769592	0.464769592
18 9 20 23 00		1.423230767	0.413230767
18 9 20 23 06		1.386019707	0.376019707
18 9 20 23 12		1.334411263	0.324411263
18 9 20 23 18		1.301095486	0.291095486
18 9 20 23 24		1.261311054	0.251311054
18 9 20 23 30		1.225908518	0.215908518
18 9 20 23 36		1.172491789	0.162491789
18 9 20 23 42		1.125473857	0.115473857
18 9 20 23 48		1.063223958	0.053223958
18 9 20 23 54		1.028169155	0.018169155
19 9 20 0 00		0.98289001	-0.02710999
19 9 20 0 06		0.947487295	-0.062512705
19 9 20 0 12		0.904364467	-0.105635533
19 9 20 0 18		0.858807206	-0.151192794
19 9 20 0 24		0.801077962	-0.208922038
19 9 20 0 30		0.751834631	-0.258165369
19 9 20 0 36		0.712954283	-0.297045717
19 9 20 0 42		0.676438868	-0.333561132
19 9 20 0 48		0.641870916	-0.368129084
19 9 20 0 54		0.594366193	-0.415633807
19 9 20 1 00		0.55152148	-0.45847852
19 9 20 1 06		0.511319816	-0.498680184
19 9 20 1 12		0.482594341	-0.527405659
19 9 20 1 18		0.44948706	-0.56051294
19 9 20 1 24		0.42055285	-0.58944715
19 9 20 1 30		0.373117745	-0.636882255
19 9 20 1 36		0.337854266	-0.672145734
19 9 20 1 42		0.311632752	-0.698367248
19 9 20 1 48		0.292902559	-0.717097441
19 9 20 1 54		0.258285493	-0.751714507
19 9 20 2 00		0.219892174	-0.790107826
19 9 20 2 06		0.195965886	-0.814034114
19 9 20 2 12		0.188801929	-0.821198071
19 9 20 2 18		0.184350535	-0.825649465
19 9 20 2 24		0.162789017	-0.847210983
19 9 20 2 30		0.152217031	-0.857782969
19 9 20 2 36		0.139767021	-0.870232979
19 9 20 2 42		0.133855015	-0.876144985
19 9 20 2 48		0.130585968	-0.879414032
19 9 20 2 54		0.125230417	-0.884769583
19 9 20 3 00		0.113962799	-0.896037201
19 9 20 3 06		0.107633449	-0.902366551
19 9 20 3 12		0.098869763	-0.911130237
19 9 20 3 18		0.101721451	-0.908278549
19 9 20 3 24		0.09942618	-0.91057382
19 9 20 3 30		0.098452434	-0.911547566
19 9 20 3 36		0.107007489	-0.902992511
19 9 20 3 42		0.107633479	-0.902366521
19 9 20 3 48		0.119735718	-0.890264282
19 9 20 3 54		0.133785456	-0.876214544
19 9 20 4 00		0.172804758	-0.837195242
19 9 20 4 06		0.200208649	-0.809791351
19 9 20 4 12		0.22420454	-0.78579546
19 9 20 4 18		0.24806121	-0.76193879
19 9 20 4 24		0.260719895	-0.749280105
19 9 20 4 30		0.294314027	-0.715685973
19 9 20 4 36		0.312258631	-0.697741369
19 9 20 4 42		0.339245319	-0.670754681
19 9 20 4 48		0.353434205	-0.656565795
19 9 20 4 54		0.390436441	-0.619563559
19 9 20 5 00		0.414014965	-0.595985035
19 9 20 5 06		0.454981744	-0.555018256
19 9 20 5 12		0.489340901	-0.520659099
19 9 20 5 18		0.520152986	-0.489847014
19 9 20 5 24		0.551104248	-0.458895752
19 9 20 5 30		0.598330736	-0.411669264
19 9 20 5 36		0.639645338	-0.370354662
19 9 20 5 42		0.670944154	-0.339055846
19 9 20 5 48		0.704607844	-0.305392156
19 9 20 5 54		0.743279517	-0.266720483
19 9 20 6 00		0.787584782	-0.222415218
19 9 20 6 06		0.836689234	-0.173310766
19 9 20 6 12		0.880925	-0.129075
19 9 20 6 18		0.926969111	-0.083030889
19 9 20 6 24		0.975308657	-0.034691343
19 9 20 6 30		1.012728453	0.002728453
19 9 20 6 36		1.053764462	0.043764462
19 9 20 6 42		1.079429746	0.069429746
19 9 20 6 48		1.112050056	0.102050056
19 9 20 6 54		1.141262412	0.131262412
19 9 20 7 00		1.184426665	0.174426665
19 9 20 7 06		1.219467759	0.209467759
19 9 20 7 12		1.25637269	0.24637269
19 9 20 7 18		1.29107976	0.28107976
19 9 20 7 24		1.33264482	0.32264482
19 9 20 7 30		1.365293026	0.355293026
19 9 20 7 36		1.404113412	0.394113412
19 9 20 7 42		1.435472012	0.425472012
19 9 20 7 48		1.47558248	0.46558248
19 9 20 7 54		1.513510585	0.503510585
19 9 20 8 00		1.540845037	0.530845037
19 9 20 8 06		1.568799734	0.558799734
19 9 20 8 12		1.593566418	0.583566418
19 9 20 8 18		1.611437321	0.601437321
19 9 20 8 24		1.617353678	0.607353678
19 9 20 8 30		1.633489847	0.623489847
19 9 20 8 36		1.653312564	0.643312564
19 9 20 8 42		1.664580226	0.654580226
19 9 20 8 48		1.675499916	0.665499916
19 9 20 8 54		1.691133499	0.681133499
19 9 20 9 00		1.706381321	0.696381321
19 9 20 9 06		1.728568912	0.718568912
19 9 20 9 12		1.75652945	0.74652945
19 9 20 9 18		1.757085681	0.747085681
19 9 20 9 24		1.763554096	0.753554096
19 9 20 9 30		1.762789011	0.752789011
19 9 20 9 36		1.756738067	0.746738067
19 9 20 9 42		1.752356052	0.742356052
19 9 20 9 48		1.747417688	0.737417688
19 9 20 9 54		1.738167286	0.728167286
19 9 20 10 00		1.722309351	0.712309351
19 9 20 10 06		1.713545322	0.703545322
19 9 20 10 12		1.688987374	0.678987374
19 9 20 10 18		1.665553689	0.655553689
19 9 20 10 24		1.659224749	0.649224749
19 9 20 10 30		1.664162636	0.654162636
19 9 20 10 36		1.63261342	0.62261342
19 9 20 10 42		1.616936326	0.606936326
19 9 20 10 48		1.584315777	0.574315777
19 9 20 10 54		1.571374893	0.561374893
19 9 20 11 00		1.536950231	0.526950231
19 9 20 11 06		1.497513771	0.487513771
19 9 20 11 12		1.461345673	0.451345673
19 9 20 11 18		1.432133555	0.422133555
19 9 20 11 24		1.402253509	0.392253509
19 9 20 11 30		1.355466127	0.345466127
19 9 20 11 36		1.306242466	0.296242466
19 9 20 11 42		1.264858484	0.254858484
19 9 20 11 48		1.236202478	0.226202478
19 9 20 11 54		1.198935866	0.188935866
19 9 20 12 00		1.151973486	0.141973486
19 9 20 12 06		1.104746699	0.094746699
19 9 20 12 12		1.065171242	0.055171242
19 9 20 12 18		1.031299114	0.021299114
19 9 20 12 24		0.986158907	-0.023841093
19 9 20 12 30		0.93420285	-0.07579715
19 9 20 12 36		0.901512802	-0.108487198
19 9 20 12 42		0.868405402	-0.141594598
19 9 20 12 48		0.853521109	-0.156478891
19 9 20 12 54		0.80059123	-0.20940877
19 9 20 13 00		0.785915554	-0.224084446
19 9 20 13 06		0.745584607	-0.264415393
19 9 20 13 12		0.71566695	-0.29433305
19 9 20 13 18		0.664753914	-0.345246086
19 9 20 13 24		0.64013207	-0.36986793
19 9 20 13 30		0.614536703	-0.395463297
19 9 20 13 36		0.575586796	-0.434413204
19 9 20 13 42		0.523352444	-0.486647556
19 9 20 13 48		0.496991783	-0.513008217
19 9 20 13 54		0.461311072	-0.548688928
19 9 20 14 00		0.412832618	-0.597167382
19 9 20 14 06		0.37701267	-0.63298733
19 9 20 14 12		0.365953803	-0.644046197
19 9 20 14 18		0.372561276	-0.637438724
19 9 20 14 24		0.338341177	-0.671658823
19 9 20 14 30		0.308433294	-0.701566706
19 9 20 14 36		0.298348099	-0.711651901
19 9 20 14 42		0.300712943	-0.709287057
19 9 20 14 48		0.290140808	-0.719859192
19 9 20 14 54		0.274769574	-0.735230426
19 9 20 15 00		0.25425142	-0.75574858
19 9 20 15 06		0.236932695	-0.773067305
19 9 20 15 12		0.244722664	-0.765277336
19 9 20 15 18		0.232898608	-0.777101392
19 9 20 15 24		0.212241352	-0.797758648
19 9 20 15 30		0.195757225	-0.814242775
19 9 20 15 36		0.203616753	-0.806383247
19 9 20 15 42		0.216136292	-0.793863708
19 9 20 15 48		0.244096681	-0.765903319
19 9 20 15 54		0.239088848	-0.770911152
19 9 20 16 00		0.243192464	-0.766807536
19 9 20 16 06		0.252304018	-0.757695982
19 9 20 16 12		0.272196174	-0.737803826
19 9 20 16 18		0.287845641	-0.722154359
19 9 20 16 24		0.300504208	-0.709495792
19 9 20 16 30		0.320466012	-0.689533988
19 9 20 16 36		0.340010494	-0.669989506
19 9 20 16 42		0.369640023	-0.640359977
19 9 20 16 48		0.396765798	-0.613234202
19 9 20 16 54		0.422848195	-0.587151805
19 9 20 17 00		0.455120772	-0.554879228
19 9 20 17 06		0.486976206	-0.523023794
19 9 20 17 12		0.505616426	-0.504383574
19 9 20 17 18		0.524813056	-0.485186944
19 9 20 17 24		0.561258972	-0.448741028
19 9 20 17 30		0.608942509	-0.401057491
19 9 20 17 36		0.633663714	-0.376336286
19 9 20 17 42		0.666214645	-0.343785355
19 9 20 17 48		0.706277132	-0.303722868
19 9 20 17 54		0.764214814	-0.245785186
19 9 20 18 00		0.804138422	-0.205861578
19 9 20 18 06		0.840862453	-0.169137547
19 9 20 18 12		0.875847638	-0.134152362
19 9 20 18 18		0.922100604	-0.087899396
19 9 20 18 24		0.959937215	-0.050062785
19 9 20 18 30		1.000764966	-0.009235034
19 9 20 18 36		1.033246517	0.023246517
19 9 20 18 42		1.08395052	0.07395052
19 9 20 18 48		1.122344017	0.112344017
19 9 20 18 54		1.161780596	0.151780596
19 9 20 19 00		1.196487308	0.186487308
19 9 20 19 06		1.239401817	0.229401817
19 9 20 19 12		1.261171818	0.251171818
19 9 20 19 18		1.291365981	0.281365981
19 9 20 19 24		1.334828854	0.324828854
19 9 20 19 30		1.370161891	0.360161891
19 9 20 19 36		1.407163858	0.397163858
19 9 20 19 42		1.435124278	0.425124278
19 9 20 19 48		1.483324528	0.473324528
19 9 20 19 54		1.521081924	0.511081924
19 9 20 20 00		1.54988718	0.53988718
19 9 20 20 06		1.573604941	0.563604941
19 9 20 20 12		1.607073426	0.597073426
19 9 20 20 18		1.641001701	0.631001701
19 9 20 20 24		1.662702084	0.652702084
19 9 20 20 30		1.678256273	0.668256273
19 9 20 20 36		1.70165205	0.69165205
19 9 20 20 42		1.727664471	0.717664471
19 9 20 20 48		1.734619856	0.724619856
19 9 20 20 54		1.739279866	0.729279866
19 9 20 21 00		1.720013857	0.710013857
19 9 20 21 06		1.778508067	0.768508067
19 9 20 21 12		1.8068856	0.7968856
19 9 20 21 18		1.795131207	0.785131207
19 9 20 21 24		1.803269029	0.793269029
19 9 20 21 30		1.830881596	0.820881596
19 9 20 21 36		1.837211013	0.827211013
19 9 20 21 42		1.83894968	0.82894968
19 9 20 21 48		1.832202911	0.822202911
19 9 20 21 54		1.842914581	0.832914581
19 9 20 22 00		1.839227915	0.829227915
19 9 20 22 06		1.831090093	0.821090093
19 9 20 22 12		1.824484706	0.814484706
19 9 20 22 18		1.799026489	0.789026489
19 9 20 22 24		1.772618175	0.762618175
19 9 20 22 30		1.753087282	0.743087282
19 9 20 22 36		1.736260414	0.726260414
19 9 20 22 42		1.715910316	0.705910316
19 9 20 22 48		1.678282261	0.668282261
19 9 20 22 54		1.662215233	0.652215233
19 9 20 23 00		1.654147029	0.644147029
19 9 20 23 06		1.62298727	0.61298727
19 9 20 23 12		1.578890562	0.568890562
19 9 20 23 18		1.55565989	0.54565989
19 9 20 23 24		1.54167974	0.53167974
19 9 20 23 30		1.49813962	0.48813962
19 9 20 23 36		1.454460502	0.444460502
19 9 20 23 42		1.416901231	0.406901231
19 9 20 23 48		1.388935566	0.378935566
19 9 20 23 54		1.341444135	0.331444135
20 9 20 0 00		1.283289671	0.273289671
20 9 20 0 06		1.232474923	0.222474923
20 9 20 0 12		1.196575403	0.186575403
20 9 20 0 18		1.1356287	0.1256287
20 9 20 0 24		1.090141058	0.080141058
20 9 20 0 30		1.054764628	0.044764628
20 9 20 0 36		1.02434361	0.01434361
20 9 20 0 42		0.985387862	-0.024612138
20 9 20 0 48		0.951334476	-0.058665524
20 9 20 0 54		0.908928752	-0.101071248
20 9 20 1 00		0.870201588	-0.139798412
20 9 20 1 06		0.827179372	-0.182820628
20 9 20 1 12		0.776873589	-0.233126411
20 9 20 1 18		0.729716659	-0.280283341
20 9 20 1 24		0.703634143	-0.306365857
20 9 20 1 30		0.670039952	-0.339960048
20 9 20 1 36		0.604103625	-0.405896375
20 9 20 1 42		0.565779924	-0.444220076
20 9 20 1 48		0.530029535	-0.479970465
20 9 20 1 54		0.495050371	-0.514949629
20 9 20 2 00		0.453013539	-0.556986461
20 9 20 2 06		0.419301003	-0.590698997
20 9 20 2 12		0.393774986	-0.616225014
20 9 20 2 18		0.388767123	-0.621232877
20 9 20 2 24		0.35628593	-0.65371407
20 9 20 2 30		0.338758498	-0.671241502
20 9 20 2 36		0.32262215	-0.68737785
20 9 20 2 42		0.316084146	-0.693915854
20 9 20 2 48		0.285480827	-0.724519173
20 9 20 2 54		0.249809951	-0.760190049
20 9 20 3 00		0.229490519	-0.780509481
20 9 20 3 06		0.212380469	-0.797619531
20 9 20 3 12		0.189567029	-0.820432971
20 9 20 3 18		0.163067311	-0.846932689
20 9 20 3 24		0.149782643	-0.860217357
20 9 20 3 30		0.153608039	-0.856391961
20 9 20 3 36		0.135037377	-0.874962623
20 9 20 3 42		0.135593832	-0.874406168
20 9 20 3 48		0.135732919	-0.874267081
20 9 20 3 54		0.135454699	-0.874545301
20 9 20 4 00		0.143105552	-0.866894448
20 9 20 4 06		0.142896876	-0.867103124
20 9 20 4 12		0.156598881	-0.853401119
20 9 20 4 18		0.167170927	-0.842829073
20 9 20 4 24		0.166892737	-0.843107263
20 9 20 4 30		0.184628785	-0.825371215
20 9 20 4 36		0.209320128	-0.800679872
20 9 20 4 42		0.201669276	-0.808330724
20 9 20 4 48		0.212322831	-0.797677169
20 9 20 4 54		0.224900007	-0.785099993
20 9 20 5 00		0.259110242	-0.750889758
20 9 20 5 06		0.274143606	-0.735856394
20 9 20 5 12		0.284993887	-0.725006113
20 9 20 5 18		0.301478028	-0.708521972
20 9 20 5 24		0.334863544	-0.675136456
20 9 20 5 30		0.362128347	-0.647871653
20 9 20 5 36		0.391271114	-0.618728886
20 9 20 5 42		0.421248555	-0.588751445
20 9 20 5 48		0.462423801	-0.547576199
20 9 20 5 54		0.502764761	-0.507235239
20 9 20 6 00		0.53705442	-0.47294558
20 9 20 6 06		0.568214178	-0.441785822
20 9 20 6 12		0.609737337	-0.400262663
20 9 20 6 18		0.660511076	-0.349488924
20 9 20 6 24		0.700226009	-0.309773991
20 9 20 6 30		0.730064273	-0.279935727
20 9 20 6 36		0.774995744	-0.235004256
20 9 20 6 42		0.808172464	-0.201827536
20 9 20 6 48		0.852825701	-0.157174299
20 9 20 6 54		0.88245517	-0.12754483
20 9 20 7 00		0.927247465	-0.082752535
20 9 20 7 06		0.935593724	-0.074406276
20 9 20 7 12		0.992974997	-0.017025003
20 9 20 7 18		1.041036367	0.031036367
20 9 20 7 24		1.080820799	0.070820799
20 9 20 7 30		1.107111931	0.097111931
20 9 20 7 36		1.142236114	0.132236114
20 9 20 7 42		1.190853715	0.180853715
20 9 20 7 48		1.229664683	0.219664683
20 9 20 7 54		1.276682377	0.266682377
20 9 20 8 00		1.30505991	0.29505991
20 9 20 8 06		1.345748425	0.335748425
20 9 20 8 12		1.377673626	0.367673626
20 9 20 8 18		1.403616548	0.393616548
20 9 20 8 24		1.425317287	0.415317287
20 9 20 8 30		1.458563566	0.448563566
20 9 20 8 36		1.498904705	0.488904705
20 9 20 8 42		1.524847627	0.514847627
20 9 20 8 48		1.547730803	0.537730803
20 9 20 8 54		1.564354181	0.554354181
20 9 20 9 00		1.599756479	0.589756479
20 9 20 9 06		1.62138772	0.61138772
20 9 20 9 12		1.632655144	0.622655144
20 9 20 9 18		1.645452976	0.635452976
20 9 20 9 24		1.672747731	0.662747731
20 9 20 9 30		1.686489344	0.676489344
20 9 20 9 36		1.706103325	0.696103325
20 9 20 9 42		1.723352671	0.713352671
20 9 20 9 48		1.743175149	0.733175149
20 9 20 9 54		1.745191932	0.735191932
20 9 20 10 00		1.752634287	0.742634287
20 9 20 10 06		1.762093425	0.752093425
20 9 20 10 12		1.76793611	0.75793611
20 9 20 10 18		1.7643888	0.7543888
20 9 20 10 24		1.735872149	0.725872149
20 9 20 10 30		1.752217054	0.742217054
20 9 20 10 36		1.761467457	0.751467457
20 9 20 10 42		1.73691535	0.72691535
20 9 20 10 48		1.719526887	0.709526887
20 9 20 10 54		1.717997193	0.707997193
20 9 20 11 00		1.705060124	0.695060124
20 9 20 11 06		1.675013065	0.665013065
20 9 20 11 12		1.646426558	0.636426558
20 9 20 11 18		1.649834752	0.639834752
20 9 20 11 24		1.627090931	0.617090931
20 9 20 11 30		1.607616186	0.597616186
20 9 20 11 36		1.57944715	0.56944715
20 9 20 11 42		1.555451274	0.545451274
20 9 20 11 48		1.524086714	0.514086714
20 9 20 11 54		1.488958478	0.478958478
20 9 20 12 00		1.452651739	0.442651739
20 9 20 12 06		1.42302227	0.41302227
20 9 20 12 12		1.381707668	0.371707668
20 9 20 12 18		1.328638673	0.318638673
20 9 20 12 24		1.288003564	0.278003564
20 9 20 12 30		1.255746841	0.245746841
20 9 20 12 36		1.225491047	0.215491047
20 9 20 12 42		1.196418047	0.186418047
20 9 20 12 48		1.158094287	0.148094287
20 9 20 12 54		1.126517057	0.116517057
20 9 20 13 00		1.094174862	0.084174862
20 9 20 13 06		1.080055714	0.070055714
20 9 20 13 12		0.9989568	-0.0110432
20 9 20 13 18		0.983029068	-0.026970932
20 9 20 13 24		0.940879822	-0.069120178
20 9 20 13 30		0.910693705	-0.099306295
20 9 20 13 36		0.86221534	-0.14778466
20 9 20 13 42		0.806433737	-0.203566263
20 9 20 13 48		0.763040543	-0.246959457
20 9 20 13 54		0.710728586	-0.299271414
20 9 20 14 00		0.683950663	-0.326049337
20 9 20 14 06		0.654668689	-0.355331311
20 9 20 14 12		0.616623163	-0.393376837
20 9 20 14 18		0.583724618	-0.426275382
20 9 20 14 24		0.559241891	-0.450758109
20 9 20 14 30		0.53545475	-0.47454525
20 9 20 14 36		0.514171481	-0.495828519
20 9 20 14 42		0.511945724	-0.498054276
20 9 20 14 48		0.487741321	-0.522258679
20 9 20 14 54		0.467431754	-0.542568246
20 9 20 15 00		0.431681424	-0.578318576
20 9 20 15 06		0.401704073	-0.608295927
20 9 20 15 12		0.378890634	-0.631109366
20 9 20 15 18		0.354407936	-0.655592064
20 9 20 15 24		0.330133885	-0.679866115
20 9 20 15 30		0.306346714	-0.703653286
20 9 20 15 36		0.293966204	-0.716033796
20 9 20 15 42		0.278247237	-0.731752763
20 9 20 15 48		0.283602834	-0.726397166
20 9 20 15 54		0.266910106	-0.743089894
20 9 20 16 00		0.269553125	-0.740446875
20 9 20 16 06		0.242079601	-0.767920399
20 9 20 16 12		0.25272128	-0.75727872
20 9 20 16 18		0.229420975	-0.780579025
20 9 20 16 24		0.227489397	-0.782510603
20 9 20 16 30		0.214467064	-0.795532936
20 9 20 16 36		0.227960378	-0.782039622
20 9 20 16 42		0.249869585	-0.760130415
20 9 20 16 48		0.249595344	-0.760404656
20 9 20 16 54		0.266908109	-0.743091891
20 9 20 17 00		0.289445281	-0.720554719
20 9 20 17 06		0.318588018	-0.691411982
20 9 20 17 12		0.32113573	-0.68886427
20 9 20 17 18		0.30864194	-0.70135806
20 9 20 17 24		0.328361243	-0.681638757
20 9 20 17 30		0.363702297	-0.646297703
20 9 20 17 36		0.368109912	-0.641890088
20 9 20 17 42		0.385985076	-0.624014924
20 9 20 17 48		0.404842108	-0.605157892
20 9 20 17 54		0.428702921	-0.581297079
20 9 20 18 00		0.461241513	-0.548758487
20 9 20 18 06		0.484462351	-0.525537649
20 9 20 18 12		0.5121544	-0.4978456
20 9 20 18 18		0.551104188	-0.458895812
20 9 20 18 24		0.59642303	-0.41357697
20 9 20 18 30		0.616970897	-0.393029103
20 9 20 18 36		0.639490068	-0.370509932
20 9 20 18 42		0.680055797	-0.329944203
20 9 20 18 48		0.727212608	-0.282787392
20 9 20 18 54		0.76331073	-0.24668927
20 9 20 19 00		0.801495314	-0.208504686
20 9 20 19 06		0.831542253	-0.178457747
20 9 20 19 12		0.884611368	-0.125388632
20 9 20 19 18		0.922726631	-0.087273369
20 9 20 19 24		0.941505849	-0.068494151
20 9 20 19 30		0.965362668	-0.044637332
20 9 20 19 36		0.991931915	-0.018068085
20 9 20 19 42		1.03519392	0.02519392
20 9 20 19 48		1.0621804	0.0521804
20 9 20 19 54		1.101712584	0.091712584
20 9 20 20 00		1.137437105	0.127437105
20 9 20 20 06		1.172966719	0.162966719
20 9 20 20 12		1.215614796	0.205614796
20 9 20 20 18		1.253878951	0.243878951
20 9 20 20 24		1.280716419	0.270716419
20 9 20 20 30		1.313545585	0.303545585
20 9 20 20 36		1.357016087	0.347016087
20 9 20 20 42		1.385254741	0.375254741
20 9 20 20 48		1.403686404	0.393686404
20 9 20 20 54		1.41843152	0.40843152
20 9 20 21 00		1.441529393	0.431529393
20 9 20 21 06		1.459398627	0.449398627
20 9 20 21 12		1.475813031	0.465813031
20 9 20 21 18		1.505512118	0.495512118
20 9 20 21 24		1.541470885	0.531470885
20 9 20 21 30		1.553295135	0.543295135
20 9 20 21 36		1.568805456	0.558805456
20 9 20 21 42		1.590784192	0.580784192
20 9 20 21 48		1.618188024	0.608188024
20 9 20 21 54		1.623543739	0.613543739
20 9 20 22 00		1.629181743	0.619181743
20 9 20 22 06		1.638775587	0.628775587
20 9 20 22 12		1.655664682	0.645664682
20 9 20 22 18		1.660685301	0.650685301
20 9 20 22 24		1.667640328	0.657640328
20 9 20 22 30		1.678212643	0.668212643
20 9 20 22 36		1.677934289	0.667934289
20 9 20 22 42		1.676682234	0.666682234
20 9 20 22 48		1.663375497	0.653375497
20 9 20 22 54		1.65586412	0.64586412
20 9 20 23 00		1.652408361	0.642408361
20 9 20 23 06		1.62563026	0.61563026
20 9 20 23 12		1.609215736	0.599215736
20 9 20 23 18		1.603210568	0.593210568
20 9 20 23 24		1.61060667	0.60060667
20 9 20 23 30		1.600104094	0.590104094
20 9 20 23 36		1.580281854	0.570281854
20 9 20 23 42		1.549539208	0.539539208
20 9 20 23 48		1.529160023	0.519160023
20 9 20 23 54		1.516084194	0.506084194
21 9 20 0 00		1.494612098	0.484612098
21 9 20 0 06		1.463223934	0.453223934
21 9 20 0 12		1.430941105	0.420941105
21 9 20 0 18		1.387619495	0.377619495
21 9 20 0 24		1.347070217	0.337070217
21 9 20 0 30		1.316049576	0.306049576
21 9 20 0 36		1.279951453	0.269951453
21 9 20 0 42		1.242114544	0.232114544
21 9 20 0 48		1.213110566	0.203110566
21 9 20 0 54		1.185289621	0.175289621
21 9 20 1 00		1.145574689	0.135574689
21 9 20 1 06		1.112050176	0.102050176
21 9 20 1 12		1.071951747	0.061951747
21 9 20 1 18		1.04298389	0.03298389
21 9 20 1 24		1.007511616	-0.002488384
21 9 20 1 30		0.974752188	-0.035247812
21 9 20 1 36		0.921196401	-0.088803599
21 9 20 1 42		0.881133795	-0.128866205
21 9 20 1 48		0.843165636	-0.166834364
21 9 20 1 54		0.818883657	-0.191116343
21 9 20 2 00		0.774021864	-0.235978136
21 9 20 2 06		0.731455386	-0.278544614
21 9 20 2 12		0.711424053	-0.298575947
21 9 20 2 18		0.680542469	-0.329457531
21 9 20 2 24		0.639297605	-0.370702395
21 9 20 2 30		0.60591203	-0.40408797
21 9 20 2 36		0.579829514	-0.430170486
21 9 20 2 42		0.563484669	-0.446515331
21 9 20 2 48		0.541853607	-0.468146393
21 9 20 2 54		0.518970549	-0.491029451
21 9 20 3 00		0.478212506	-0.531787494
21 9 20 3 06		0.460476398	-0.549523602
21 9 20 3 12		0.440862477	-0.569137523
21 9 20 3 18		0.422007591	-0.587992409
21 9 20 3 24		0.390019089	-0.619980911
21 9 20 3 30		0.372491837	-0.637508163
21 9 20 3 36		0.351417184	-0.658582816
21 9 20 3 42		0.344253123	-0.665746877
21 9 20 3 48		0.317630261	-0.692369739
21 9 20 3 54		0.303634137	-0.706365863
21 9 20 4 00		0.290349513	-0.719650487
21 9 20 4 06		0.290349513	-0.719650487
21 9 20 4 12		0.282350868	-0.727649132
21 9 20 4 18		0.273030818	-0.736969182
21 9 20 4 24		0.271013737	-0.738986263
21 9 20 4 30		0.265906572	-0.744093428
21 9 20 4 36		0.262736946	-0.747263054
21 9 20 4 42		0.257590055	-0.752409945
21 9 20 4 48		0.266353726	-0.743646274
21 9 20 4 54		0.264684469	-0.745315531
21 9 20 5 00		0.279986054	-0.730013946
21 9 20 5 06		0.292436093	-0.717563907
21 9 20 5 12		0.30245173	-0.70754827
21 9 20 5 18		0.31072858	-0.69927142
21 9 20 5 24		0.328603715	-0.681396285
21 9 20 5 30		0.3399508	-0.6700492
21 9 20 5 36		0.339871317	-0.670128683
21 9 20 5 42		0.347939432	-0.662060568
21 9 20 5 48		0.365397304	-0.644602696
21 9 20 5 54		0.383481085	-0.626518915
21 9 20 6 00		0.402816892	-0.607183108
21 9 20 6 06		0.432237953	-0.577762047
21 9 20 6 12		0.461589277	-0.548410723
21 9 20 6 18		0.486976147	-0.523023853
21 9 20 6 24		0.518483758	-0.491516242
21 9 20 6 30		0.561050296	-0.448949704
21 9 20 6 36		0.599513113	-0.410486887
21 9 20 6 42		0.62559557	-0.38440443
